UNIT_id,pick_count,delivery_c,count_work,count_live,count_shop,count_play,count_elem,pop_home,pop_work,lon,lat
18609,47.0,90.0,-0.4282154634564382,-0.32368948853694945,-0.3607377524371113,-0.2871330394017742,-0.4707421201058256,0.9920158443464024,0.9920158443464024,-0.38993060779400474,1.6997311075568295
18610,49.0,239.0,-0.3166266838070042,0.31277477448723146,0.033465604206458284,0.2003182887471666,-0.09769365063351364,5.800984620233984,5.800984620233984,-0.3239361845738191,1.6997311075568295
18611,115.0,107.0,1.050335866898562,-0.09638082317117055,-0.1354786914979287,-0.0434073753273038,-0.004431533265435645,0.8040556183279302,0.8040556183279302,-0.25794176135363356,1.6997311075568295
18612,0.0,20.0,-0.4561126583687967,-0.3691512216101052,-0.5296820481414983,-0.2871330394017742,-0.4707421201058256,-0.4928060091498627,-0.4928060091498627,-0.19194733813344794,1.6997311075568295
18613,0.0,84.0,-0.3445238787193627,-0.005457357024858999,-0.4358241060835055,-0.6527215355134798,-0.4707421201058256,-0.000848886968861206,-0.000848886968861206,-0.12595291491326235,1.6997311075568295
18614,125.0,52.0,-0.20503790415757023,-0.005457357024858999,-0.060392337851534486,0.5659067848588721,-0.1909557680015916,-0.3003705396547601,-0.3003705396547601,-0.05995849169307676,1.6997311075568295
18615,0.0,18.0,-0.5119070481935137,-0.596459886975884,-0.5672252249646954,-0.40899587143900934,-0.4707421201058256,-0.8958975822949199,-0.8958975822949199,0.006035931527108838,1.6997311075568295
18616,0.0,0.0,-0.5677014380182307,-0.6419216200490399,-0.585996813376294,0.44404395282163694,-0.4707421201058256,-1.0618012511785715,-1.0618012511785715,0.07203035474729444,1.6997311075568295
18617,0.0,0.0,-0.5677014380182307,-0.6419216200490399,-0.585996813376294,-0.40899587143900934,-0.4707421201058256,-1.0860954300517074,-1.0860954300517074,0.13802477796748003,1.6997311075568295
18618,0.0,1.0,-0.5677014380182307,-0.6419216200490399,-0.585996813376294,-0.0434073753273038,-0.4707421201058256,-1.0886527120383533,-1.0886527120383533,0.20401920118766562,1.6997311075568295
18619,0.0,0.0,-0.5119070481935137,-0.596459886975884,-0.585996813376294,-0.40899587143900934,-0.4707421201058256,-1.0835381480650614,-1.0835381480650614,0.2700136244078512,1.6997311075568295
18620,0.0,0.0,-0.5677014380182307,-0.6419216200490399,-0.5672252249646954,-0.6527215355134798,-0.4707421201058256,-1.0755466418567932,-1.0755466418567932,0.3360080476280368,1.6997311075568295
18621,0.0,8.0,-0.3724210736317212,-0.6419216200490399,-0.5672252249646954,-0.16527020736453898,-0.4707421201058256,-0.9540757474911137,-0.9540757474911137,0.4020024708482224,1.6997311075568295
